Record_ID,Country,City,Date,PM2_5,PM10,NO2,SO2,CO,O3,Temperature_C,Humidity,Wind_Speed_kmh,AQI
AQ_012316,Spain,Palma,2025-01-05,34.3,60.0,18.3,6.7,2.5,10.0,8.1,45.2,7.9,30.0
AQ_004914,Turkey,Bursa,2025-01-31,9.5,20.9,13.6,3.7,2.6,10.0,29.1,50.3,4.7,11.0
AQ_003053,Iran,Bandar Abbas,2025-02-03,7.0,11.2,7.0,2.2,3.9,10.0,15.3,30.5,2.8,7.0
AQ_011606,Turkey,Bursa,2025-01-09,22.6,43.0,8.9,6.5,1.9,15.1,23.2,48.5,4.4,21.0
AQ_004803,France,Villeurbanne,2025-01-17,30.7,52.1,16.4,12.8,5.9,10.0,9.5,43.1,2.9,28.0
AQ_002055,Germany,Bielefeld,2025-02-13,40.2,90.7,7.0,20.1,0.9,10.0,5.0,66.9,10.0,38.0
AQ_017328,Japan,Kumamoto,2025-01-14,44.1,80.8,6.0,,1.4,10.0,19.9,75.0,8.2,36.0
AQ_011071,Russia,Yekaterinburg,2025-02-14,9.3,15.0,18.1,2.9,4.6,10.0,15.7,82.5,4.1,11.0
AQ_014774,China,Changsha,2025-02-26,11.9,28.2,10.1,8.0,0.5,49.2,2.4,86.1,9.1,16.0
AQ_006796,Mexico,Guadalajara,2025-01-20,18.3,27.8,5.6,4.8,1.5,23.3,24.9,74.6,8.7,16.0
AQ_012780,USA,Houston,2025-02-10,62.3,119.0,6.7,8.1,1.8,10.0,14.4,64.1,4.8,51.0
AQ_002115,South Korea,Incheon,2025-02-01,37.9,83.3,7.8,2.7,1.8,10.0,13.8,56.6,4.9,34.0
AQ_009543,Japan,Fukuoka,2025-02-23,11.2,21.3,12.3,3.1,1.8,10.0,11.7,40.6,1.9,12.0
AQ_011819,South Korea,Gwangju,2025-02-05,18.4,30.7,11.1,8.1,2.3,10.0,14.4,85.2,3.5,17.0
AQ_008617,Australia,Geelong,2025-02-23,7.6,13.1,32.6,14.2,1.6,10.5,2.4,68.9,2.7,13.0
AQ_009396,Spain,Zaragoza,2025-02-05,14.3,27.9,5.0,13.6,1.2,21.5,35.9,57.8,8.5,15.0
AQ_011842,USA,San Jose,2025-02-14,10.1,17.2,36.8,7.2,7.0,10.0,20.4,51.8,3.4,15.0
AQ_014790,Canada,Montreal,2025-02-24,69.6,119.3,13.8,7.6,5.2,10.0,8.6,62.5,7.9,56.0
AQ_006244,Italy,Brescia,2025-03-01,5.4,10.0,5.0,2.7,2.8,15.9,33.5,59.1,7.5,7.0
AQ_010152,South Korea,Jeonju,2025-02-22,26.9,49.8,5.0,7.4,2.2,11.9,24.6,59.9,4.8,23.0
AQ_007899,Australia,Canberra,2025-02-13,27.0,38.7,8.3,2.0,1.8,31.0,21.4,61.9,2.7,22.0
AQ_010416,France,Dijon,2025-02-17,96.5,194.3,16.3,10.8,1.9,15.2,15.1,100.0,6.6,82.0
AQ_016468,India,Visakhapatnam,2025-03-17,36.0,69.1,39.2,2.8,2.1,10.0,2.4,59.6,4.6,35.0
AQ_001370,Australia,Perth,2025-03-14,13.8,24.7,5.0,3.4,3.7,10.0,11.6,78.7,4.0,13.0
AQ_010775,UK,Bristol,2025-03-11,16.8,36.4,24.5,7.3,2.7,10.0,33.6,49.2,2.4,19.0
AQ_004048,Brazil,Teresina,2025-01-31,12.3,30.6,5.0,6.9,2.0,19.8,17.6,77.7,4.4,14.0
AQ_002411,India,Hyderabad,2025-03-24,12.0,19.6,13.9,13.6,0.9,10.0,15.6,71.5,4.8,13.0
AQ_014529,Germany,Hamburg,2025-01-07,41.0,97.1,11.0,6.6,1.3,10.0,6.7,62.6,3.2,39.0
AQ_014387,Germany,Stuttgart,2025-03-14,12.3,15.6,5.0,2.8,0.8,10.0,3.7,41.0,3.0,10.0
AQ_014876,UK,Brighton,2025-03-25,126.3,301.6,15.2,3.7,1.3,10.0,6.5,87.8,4.8,114.0
AQ_003866,Turkey,Diyarbakir,2025-02-04,27.4,33.6,16.0,4.5,2.9,10.0,-0.1,24.1,3.1,21.0
AQ_008362,Australia,Melbourne,2025-02-20,5.0,12.0,25.8,10.9,2.9,28.9,40.0,85.3,3.3,12.0
AQ_015850,Japan,Sagamihara,2025-02-25,25.8,33.5,11.5,5.9,2.3,12.9,-0.0,65.8,3.3,20.0
AQ_011602,USA,Seattle,2025-03-16,17.9,24.2,5.0,15.3,3.2,10.0,10.8,93.8,6.4,15.0
AQ_016762,Germany,Wuppertal,2025-01-02,58.3,134.5,47.7,9.0,3.0,18.2,0.5,95.8,5.3,60.0
AQ_011340,Turkey,Konya,2025-02-07,26.1,34.9,13.7,13.7,1.7,10.0,10.5,37.7,2.7,22.0
AQ_002524,Australia,Newcastle,2025-03-04,16.7,24.8,5.0,3.7,3.1,10.0,20.5,48.1,5.2,14.0
AQ_001477,Iran,Hamadan,2025-02-24,5.4,12.0,10.3,11.9,5.5,13.5,4.9,34.4,5.1,9.0
AQ_009867,India,Vadodara,2025-03-21,42.9,65.8,17.2,4.0,1.7,10.0,14.2,92.0,4.0,34.0
AQ_003220,India,Indore,2025-01-30,14.3,21.0,11.1,6.7,0.9,10.0,14.0,75.0,5.6,13.0
AQ_011404,Australia,Canberra,2025-03-14,33.9,80.5,9.0,5.3,1.7,74.2,-7.7,87.3,5.4,37.0
AQ_017168,India,Kolkata,2025-02-11,8.7,15.3,8.6,6.1,1.6,11.0,11.3,38.6,6.6,
AQ_007413,South Africa,Pretoria,2025-01-17,42.6,63.4,14.4,3.6,2.0,10.0,13.9,65.8,4.5,33.0
AQ_001212,South Korea,Yongin,2025-01-24,20.5,40.3,5.0,8.3,1.4,11.0,3.9,72.0,4.1,19.0
AQ_013045,Turkey,Erzurum,2025-03-19,20.9,29.9,26.0,7.5,1.5,14.7,13.0,60.3,9.5,20.0
AQ_015978,Brazil,Campinas,2025-03-09,74.9,184.3,28.4,4.4,1.5,12.6,14.6,32.2,11.2,73.0
AQ_000844,South Korea,Busan,2025-03-28,26.5,51.0,5.1,11.8,4.0,10.0,-0.2,98.3,10.5,24.0
AQ_017889,Italy,Bologna,2025-02-10,19.3,24.9,10.1,12.3,3.2,10.0,7.8,56.8,4.0,16.0
AQ_006742,France,Saint-Etienne,2025-02-22,9.3,22.6,11.9,11.4,2.1,10.0,14.0,100.0,2.8,12.0
AQ_013418,Russia,Volgograd,2025-01-17,14.3,22.7,16.1,9.3,2.0,12.3,28.1,17.2,7.4,15.0
AQ_001924,Turkey,Erzurum,2025-01-30,15.9,35.5,26.1,7.8,1.8,30.3,19.7,51.0,3.8,20.0
AQ_003654,Canada,Regina,2025-02-19,23.2,56.0,22.0,5.7,1.8,14.4,1.2,40.9,8.8,26.0
AQ_003986,Australia,Adelaide,2025-02-15,22.7,36.7,25.8,3.6,3.8,10.0,12.3,87.5,4.2,22.0
AQ_011508,Italy,Reggio Calabria,2025-02-23,23.9,56.9,12.1,10.8,3.0,10.0,12.3,64.5,8.2,25.0
AQ_002689,Spain,Las Palmas,2025-02-27,229.1,545.5,11.0,10.5,2.8,15.0,14.6,64.6,6.3,205.0
AQ_004602,Italy,Palermo,2025-03-11,12.3,17.8,5.0,4.2,1.4,10.0,1.8,72.0,3.4,10.0
AQ_017013,South Korea,Masan,2025-02-25,24.1,46.3,8.4,5.5,1.8,11.9,3.6,89.6,3.9,22.0
AQ_000491,Japan,Osaka,2025-01-04,12.8,29.5,11.8,5.8,1.8,10.0,15.0,73.3,6.0,14.0
AQ_014695,Mexico,Monterrey,2025-01-10,31.7,71.7,18.8,6.9,3.7,51.9,3.2,73.0,2.3,34.0
AQ_011833,USA,Fort Worth,2025-02-16,9.7,11.8,16.7,2.1,3.8,13.2,22.7,39.6,3.3,10.0
AQ_006335,Russia,Krasnodar,2025-01-27,40.8,57.8,19.3,,3.5,10.0,20.7,68.1,3.1,33.0
AQ_004875,South Korea,Busan,2025-03-20,27.7,60.6,28.4,4.3,2.7,15.7,23.1,40.8,6.2,29.0
AQ_006290,India,Delhi,2025-02-10,28.1,49.9,5.0,9.6,1.9,10.0,22.6,60.6,6.0,24.0
AQ_000807,Mexico,San Luis Potosí,2025-01-22,5.0,11.3,7.1,2.5,1.1,10.0,1.0,61.2,2.9,6.0
AQ_014192,Japan,Hiroshima,2025-03-11,29.1,40.0,13.2,3.3,1.7,10.0,15.9,46.3,3.3,23.0
AQ_001424,Iran,Rasht,2025-01-09,5.0,10.0,27.8,10.1,1.7,10.0,28.2,84.6,3.4,10.0
AQ_017448,Germany,Duisburg,2025-03-19,12.2,25.5,10.1,19.4,1.6,10.0,2.2,25.8,3.2,14.0
AQ_011542,South Africa,Welkom,2025-02-24,7.0,10.6,16.4,3.7,3.2,16.3,23.6,67.1,4.2,9.0
AQ_008451,South Africa,Kimberley,2025-03-15,15.1,30.1,32.4,3.8,2.8,10.0,9.0,46.9,2.6,18.0
AQ_006725,Italy,Bologna,2025-02-10,26.3,31.7,5.0,9.3,10.0,10.0,21.8,82.4,2.8,20.0
AQ_015902,Japan,Kumamoto,2025-01-17,24.5,59.8,26.9,4.4,5.4,10.0,4.0,51.5,5.7,27.0
AQ_008324,Germany,Munich,2025-03-30,171.3,359.9,5.0,6.8,3.7,10.0,16.8,44.1,1.4,143.0
AQ_011669,Turkey,Van,2025-01-10,11.6,27.2,15.6,6.2,3.8,10.0,2.0,62.7,4.1,14.0
AQ_009371,Iran,Rasht,2025-02-15,6.0,12.6,9.2,6.5,1.5,10.0,27.9,46.8,3.8,8.0
AQ_004987,Iran,Zahedan,2025-01-05,9.9,23.6,18.9,17.9,1.6,10.0,13.3,58.2,12.4,14.0
AQ_017966,Canada,St. John's,2025-01-22,27.1,42.4,8.6,2.0,2.9,10.9,19.4,50.7,4.3,22.0
AQ_009499,China,Changsha,2025-01-03,72.1,88.7,8.9,3.7,1.8,10.0,22.6,100.0,6.1,49.0
AQ_005756,UK,Liverpool,2025-03-20,21.5,41.7,14.8,2.7,1.4,10.0,14.7,88.6,2.3,20.0
AQ_012105,Italy,Turin,2025-01-27,36.7,49.3,6.9,12.0,2.7,15.4,20.9,69.3,4.9,28.0
AQ_013496,Germany,Essen,2025-01-03,25.5,38.5,10.7,4.4,2.1,12.3,0.5,46.3,4.8,21.0
AQ_000164,Mexico,Tijuana,2025-03-09,62.2,127.3,34.7,2.0,1.5,11.6,4.2,73.1,5.0,57.0
AQ_011013,Turkey,Erzurum,2025-03-26,5.0,10.0,8.7,10.3,2.7,10.0,12.9,61.4,3.1,7.0
AQ_012908,India,Kanpur,2025-02-21,12.6,26.7,18.9,4.9,1.3,,13.6,67.0,5.4,15.0
AQ_008019,Mexico,Monterrey,2025-02-23,135.0,202.3,5.6,12.2,2.8,10.7,6.6,68.6,5.3,97.0
AQ_012440,France,Rennes,2025-01-29,21.6,31.4,8.6,5.9,3.1,10.0,7.5,36.4,4.5,18.0
AQ_005109,Iran,Tehran,2025-02-11,6.5,10.0,20.9,4.3,2.2,10.0,1.0,32.5,6.9,9.0
AQ_017591,Brazil,Recife,2025-02-03,8.8,11.2,5.4,4.2,1.2,10.7,7.7,25.2,1.5,8.0
AQ_016855,Iran,Ahvaz,2025-03-03,55.7,111.9,5.0,3.5,2.2,10.0,5.5,61.7,5.1,47.0
AQ_014193,Australia,Canberra,2025-02-02,21.9,32.3,19.6,8.7,2.2,10.0,4.1,67.2,5.6,20.0
AQ_003197,France,Nantes,2025-02-25,26.0,39.1,8.4,6.3,0.9,10.0,9.2,10.0,6.7,21.0
AQ_008015,Australia,Darwin,2025-02-07,68.0,102.6,12.7,6.6,1.2,30.9,11.5,64.6,5.1,53.0
AQ_011834,Russia,Yekaterinburg,2025-03-24,5.4,13.5,62.9,19.4,3.9,10.0,23.5,69.0,2.5,17.0
AQ_001159,UK,Birmingham,2025-03-04,29.3,58.4,18.1,7.7,2.7,10.0,12.5,65.3,5.7,28.0
AQ_006430,China,Chongqing,2025-03-23,35.7,70.8,8.9,4.7,1.6,10.0,15.1,81.4,1.7,31.0
AQ_008563,Italy,Bologna,2025-01-09,17.4,25.1,21.3,4.2,2.8,10.0,17.8,57.8,2.8,17.0
AQ_016902,South Africa,Newcastle,2025-03-20,,110.9,42.0,3.7,2.4,10.7,16.7,56.7,7.9,49.0
AQ_006574,China,Beijing,2025-02-04,15.1,24.7,24.2,5.1,1.7,10.0,24.1,100.0,1.7,16.0
AQ_014603,Germany,Bonn,2025-02-03,18.5,41.5,21.6,6.6,5.3,16.2,15.6,94.5,6.5,21.0
AQ_004408,Mexico,Aguascalientes,2025-03-20,53.0,86.4,15.5,3.3,2.8,10.0,28.2,84.4,5.2,42.0
AQ_012897,USA,Houston,2025-02-14,7.4,11.5,18.0,8.9,2.7,10.0,7.5,61.3,2.3,10.0
AQ_001029,Mexico,León,2025-02-05,38.2,77.0,18.9,6.9,2.2,14.7,16.9,69.7,2.6,35.0
AQ_011350,South Korea,Gimhae,2025-01-10,69.9,123.8,17.7,4.8,2.4,10.0,11.1,88.7,4.2,57.0
AQ_006549,Italy,Florence,2025-03-30,5.0,11.8,8.2,4.0,3.8,41.2,16.4,73.5,3.3,9.0
AQ_000454,Australia,Gold Coast,2025-02-06,13.3,21.9,17.8,11.6,5.4,10.0,30.7,28.0,6.1,15.0
AQ_002184,Turkey,Kayseri,2025-02-15,13.0,15.6,11.6,3.1,4.7,10.0,30.7,69.5,4.1,11.0
AQ_001287,India,Mumbai,2025-03-30,5.0,10.1,5.0,15.0,1.9,10.0,25.3,78.6,9.5,7.0
AQ_013857,South Korea,Bucheon,2025-02-14,20.2,43.8,11.9,3.1,2.7,16.7,10.1,32.6,6.4,20.0
AQ_008387,Brazil,Natal,2025-02-02,14.4,25.6,5.0,4.9,2.5,10.0,25.5,55.0,5.1,13.0
AQ_008979,China,Tianjin,2025-02-22,13.4,28.4,15.2,8.2,3.6,11.3,7.6,64.7,3.1,15.0
AQ_004511,Iran,Sanandaj,2025-01-25,127.7,202.1,25.1,3.6,2.8,15.2,29.8,32.9,2.7,97.0
AQ_002468,USA,San Francisco,2025-02-16,5.3,10.0,23.7,3.4,9.7,10.2,10.2,95.6,4.2,10.0
AQ_001959,Italy,Trieste,2025-02-24,24.0,50.3,11.2,10.2,2.0,19.0,18.5,34.8,11.3,24.0
AQ_011768,Russia,Krasnoyarsk,2025-01-24,8.3,10.6,33.4,4.2,2.6,10.0,37.9,80.4,3.0,12.0
AQ_004190,USA,Chicago,2025-03-18,9.8,18.5,7.2,4.9,1.0,10.0,7.6,53.8,3.2,10.0
AQ_001016,France,Villeurbanne,2025-02-07,31.4,76.7,10.8,5.9,3.3,10.0,10.8,69.8,6.9,31.0
AQ_001248,Brazil,Belo Horizonte,2025-01-13,26.9,32.7,8.6,2.0,1.3,13.3,34.2,30.4,8.9,20.0
AQ_008141,South Africa,Johannesburg,2025-02-11,16.1,39.0,22.1,4.6,2.0,10.0,24.4,77.9,2.2,19.0
AQ_006345,Germany,Essen,2025-01-22,24.2,56.4,36.2,14.3,2.1,10.0,17.4,72.3,4.0,29.0
AQ_005211,USA,Indianapolis,2025-01-05,31.7,66.3,111.2,4.4,2.5,45.6,9.5,66.3,2.8,46.0
AQ_001780,Australia,Melbourne,2025-03-17,62.5,101.4,12.9,5.8,3.3,10.0,7.9,56.5,9.1,49.0
AQ_002916,India,Patna,2025-02-26,12.7,22.2,8.4,6.4,2.2,13.5,6.9,67.6,8.8,13.0
AQ_015521,Brazil,Belo Horizonte,2025-02-16,11.6,17.7,7.6,4.4,1.2,24.2,7.1,65.8,11.0,12.0
AQ_001160,Italy,Reggio Calabria,2025-01-19,5.0,10.0,16.9,10.7,1.3,17.2,12.3,81.8,11.9,9.0
AQ_002913,Brazil,Recife,2025-03-02,40.8,83.3,19.2,7.2,2.2,10.0,22.5,71.0,5.2,37.0
AQ_001737,France,Montpellier,2025-02-04,35.9,83.4,8.1,2.8,2.9,11.7,15.2,92.4,4.4,34.0
AQ_006843,Russia,Kazan,2025-02-05,27.7,36.8,20.1,5.5,2.7,12.7,13.0,34.3,3.0,23.0
AQ_007672,Canada,Toronto,2025-02-01,39.1,83.9,5.1,12.7,1.3,40.6,-0.7,84.7,3.7,37.0
AQ_002667,Turkey,Gaziantep,2025-03-06,48.8,87.4,6.7,3.9,1.2,10.0,19.1,53.6,6.1,39.0
AQ_011828,Italy,Bari,2025-01-15,27.3,35.7,12.0,,1.5,16.8,14.4,67.9,5.6,22.0
AQ_009925,Japan,Okayama,2025-01-02,8.8,19.0,12.0,5.5,2.7,13.7,19.5,30.2,3.0,11.0
AQ_009821,Iran,Qazvin,2025-02-26,49.0,85.2,23.2,11.4,3.2,10.0,19.3,82.6,2.2,42.0
AQ_010849,Mexico,Aguascalientes,2025-03-26,45.6,102.6,5.0,4.1,5.5,10.0,7.3,98.2,7.1,41.0
AQ_003156,South Africa,Pietersburg,2025-01-17,27.0,58.5,17.0,3.3,1.8,10.0,30.8,96.2,7.7,26.0
AQ_007818,Spain,Valladolid,2025-02-24,16.4,34.0,18.7,3.3,2.9,16.2,22.5,58.0,5.5,18.0
AQ_014385,Brazil,Natal,2025-03-27,20.5,25.5,9.2,9.9,1.9,10.0,24.0,64.1,7.1,17.0
AQ_006004,Japan,Okayama,2025-02-12,29.7,46.0,6.8,23.3,1.5,12.3,9.0,100.0,4.1,25.0
AQ_013606,China,Foshan,2025-02-24,22.1,53.3,5.0,5.0,2.9,17.7,11.3,78.5,4.0,22.0
AQ_005465,South Africa,Port Elizabeth,2025-01-24,14.9,33.8,5.0,2.9,4.2,18.5,12.2,64.6,11.8,15.0
AQ_000319,South Korea,Yongin,2025-03-04,119.6,181.4,9.7,2.8,2.2,11.0,1.6,76.3,8.1,87.0
AQ_001052,China,Xi'an,2025-03-27,14.9,23.2,16.4,7.1,1.9,10.0,-0.6,49.7,2.3,15.0
AQ_009977,South Korea,Ansan,2025-03-30,57.0,125.6,55.2,12.7,1.0,12.6,20.4,55.5,2.9,58.0
AQ_004603,Japan,Kitakyushu,2025-01-06,40.0,72.3,5.0,2.1,1.9,13.9,16.8,52.6,3.5,33.0
AQ_011992,India,Kolkata,2025-01-21,16.3,39.0,17.0,3.2,2.8,10.0,15.6,53.5,1.9,18.0
AQ_000863,Mexico,Puebla,2025-03-23,78.8,173.8,30.1,18.5,1.3,10.0,22.4,85.2,6.9,73.0
AQ_012714,Canada,Toronto,2025-01-30,26.1,49.1,51.6,4.3,1.8,10.0,9.0,87.8,3.7,29.0
AQ_005511,UK,Sheffield,2025-02-17,35.6,52.3,28.0,3.4,3.3,10.0,21.9,70.7,9.7,30.0
AQ_008587,India,Kolkata,2025-01-28,13.5,28.5,18.2,10.1,2.1,14.1,19.8,75.5,4.4,16.0
AQ_007020,Turkey,Konya,2025-03-08,38.9,93.3,15.9,4.0,1.8,10.0,34.9,58.5,6.8,38.0
AQ_003297,Italy,Messina,2025-01-23,17.1,34.3,27.1,,4.7,10.0,25.1,53.8,8.3,20.0
AQ_007794,Mexico,Juárez,2025-01-11,16.2,23.8,5.0,2.4,2.6,10.0,10.9,100.0,4.0,13.0
AQ_017259,Turkey,Izmir,2025-03-31,18.4,30.0,10.3,13.6,4.8,19.8,29.5,49.7,4.4,18.0
AQ_017816,Mexico,San Luis Potosí,2025-01-26,11.5,21.9,9.8,2.1,1.6,24.1,10.6,76.3,4.2,12.0
AQ_001802,Spain,Granada,2025-02-03,17.0,28.3,35.2,2.5,1.0,10.0,,75.6,3.8,19.0
AQ_006158,South Africa,Johannesburg,2025-01-23,14.7,21.1,15.9,5.4,1.8,11.7,9.7,90.9,7.0,14.0
AQ_000222,India,Surat,2025-03-16,9.3,23.1,11.2,10.7,3.5,10.0,13.7,40.4,4.9,12.0
AQ_013916,Iran,Qom,2025-03-25,46.9,78.5,36.0,6.8,0.8,22.7,13.7,63.6,2.4,42.0
AQ_016277,Canada,London,2025-03-11,135.4,170.6,14.0,3.0,1.3,10.1,19.5,67.8,2.0,91.0
AQ_002917,South Korea,Masan,2025-03-17,8.9,21.7,33.6,10.9,3.8,10.0,25.0,61.7,3.7,15.0
AQ_001907,Mexico,Mexicali,2025-01-28,5.0,11.1,5.8,7.5,2.4,29.8,38.3,100.0,3.0,8.0
AQ_001579,Mexico,Mexicali,2025-02-07,13.1,29.3,16.1,2.2,4.0,14.4,18.9,27.0,1.5,15.0
AQ_002997,Spain,Alicante,2025-03-15,27.6,54.3,6.1,3.5,1.3,,3.8,64.4,1.2,24.0
AQ_017824,UK,Brighton,2025-02-05,60.6,96.5,42.2,23.0,4.6,10.0,6.5,65.3,6.2,53.0
AQ_014125,USA,Fort Worth,2025-02-19,8.9,12.0,5.0,2.0,2.6,10.0,25.0,85.9,2.9,8.0
AQ_008589,France,Angers,2025-01-15,16.9,21.0,8.0,11.7,3.5,10.0,-5.6,77.3,2.8,14.0
AQ_005865,South Africa,Soweto,2025-03-07,38.1,84.6,24.1,4.1,1.3,21.9,15.6,87.8,4.8,38.0
AQ_010000,South Africa,Centurion,2025-02-18,5.0,10.0,28.2,14.5,4.3,10.0,17.8,100.0,7.8,11.0
AQ_003403,Australia,Canberra,2025-02-15,20.6,34.7,5.0,8.3,3.4,10.0,10.2,97.5,5.1,18.0
AQ_000657,Brazil,Maceio,2025-03-20,43.1,61.5,6.9,3.8,1.9,10.0,12.8,67.3,6.3,32.0
AQ_011962,Iran,Kerman,2025-02-21,59.5,,18.5,4.6,1.7,10.0,29.6,62.1,9.4,49.0
AQ_010730,Canada,Quebec City,2025-03-29,16.3,24.5,5.0,10.1,2.2,10.0,29.2,60.0,6.3,14.0
AQ_007079,Germany,Mannheim,2025-03-18,13.2,28.5,23.4,9.5,1.2,10.0,22.0,73.1,7.2,16.0
AQ_009025,China,Dongguan,2025-01-01,5.0,12.2,29.5,10.6,3.2,10.0,3.9,80.4,2.5,11.0
AQ_003990,South Korea,Masan,2025-03-13,38.0,83.3,26.5,3.1,1.2,10.0,32.6,67.2,13.4,37.0
AQ_017374,Brazil,Sao Paulo,2025-02-02,21.1,30.9,5.0,7.1,1.9,12.7,30.3,57.9,6.0,17.0
AQ_009050,Japan,Sendai,2025-03-12,19.2,36.4,7.8,2.4,4.2,20.7,7.4,38.1,8.6,18.0
AQ_005788,Russia,Nizhny Novgorod,2025-02-09,5.0,12.0,10.0,7.8,1.7,10.0,-0.6,83.1,3.0,8.0
AQ_006427,Australia,Brisbane,2025-01-29,26.3,38.2,14.0,6.3,2.4,15.2,15.1,72.3,2.4,22.0
AQ_015567,Japan,Hamamatsu,2025-02-21,28.2,62.0,15.8,9.8,2.0,10.0,23.2,65.1,3.0,28.0
AQ_006193,China,Qingdao,2025-02-28,41.9,63.3,6.5,4.5,1.3,10.0,12.4,95.2,6.8,32.0
AQ_000622,France,Lyon,2025-03-05,14.7,34.3,5.4,8.6,4.2,14.6,33.3,58.7,9.3,16.0
AQ_010374,Iran,Qom,2025-03-08,9.6,16.3,23.5,3.3,1.1,10.0,12.6,41.2,8.6,12.0
AQ_006517,France,Rennes,2025-01-06,5.6,12.0,14.6,2.0,4.6,10.0,-2.5,100.0,2.7,8.0
AQ_014999,Germany,Frankfurt,2025-01-11,34.5,83.3,22.7,3.7,0.7,10.0,30.7,60.7,2.3,35.0
AQ_002496,Canada,Kelowna,2025-01-07,6.5,12.7,5.2,11.0,1.5,11.8,28.2,43.9,4.6,8.0
AQ_001354,Canada,Regina,2025-02-12,9.3,17.3,31.1,14.7,1.8,17.6,24.1,43.4,8.0,15.0
AQ_015951,Mexico,Juárez,2025-02-05,45.3,101.7,32.1,2.6,5.9,10.0,22.8,66.6,3.5,45.0
AQ_013624,Australia,Launceston,2025-01-01,5.0,10.0,12.3,8.6,4.3,10.0,23.6,59.7,3.0,8.0
AQ_005528,Canada,Winnipeg,2025-01-06,6.1,10.0,24.9,5.7,0.8,10.6,10.8,75.5,3.9,10.0
AQ_009128,Italy,Bari,2025-01-03,17.8,21.6,7.5,7.3,0.6,10.9,-3.8,100.0,18.0,14.0
AQ_010892,Russia,Voronezh,2025-03-30,9.8,16.6,6.7,7.5,3.9,10.0,14.0,31.8,4.5,10.0
AQ_014702,France,Grenoble,2025-03-03,29.0,60.2,32.5,22.0,2.3,10.0,-4.7,68.0,5.0,32.0
AQ_005234,South Korea,Seoul,2025-01-23,16.6,24.7,6.8,8.5,1.3,10.0,12.8,94.1,8.9,14.0
AQ_012594,China,Hangzhou,2025-01-28,12.2,16.7,12.6,6.9,2.7,10.0,20.3,54.9,5.0,12.0
AQ_001368,South Korea,Daejeon,2025-01-02,33.4,79.4,5.4,6.5,1.7,10.0,16.4,67.3,2.4,32.0
AQ_009697,Germany,Leipzig,2025-01-12,45.5,61.6,10.5,3.5,5.0,10.0,35.6,40.2,7.6,34.0
AQ_008743,Canada,Kelowna,2025-03-12,20.6,51.4,5.0,3.5,2.5,10.0,26.1,51.8,2.3,21.0
AQ_001475,Mexico,Morelia,2025-01-27,42.5,97.3,5.0,13.1,2.3,15.0,5.6,72.3,2.3,40.0
AQ_011360,South Africa,George,2025-02-19,9.8,22.4,12.9,12.0,4.3,10.0,20.9,68.7,3.5,13.0
AQ_001803,Iran,Ahvaz,2025-01-02,35.1,54.1,11.6,5.4,2.2,10.0,17.9,96.7,4.2,28.0
AQ_001222,China,Shenyang,2025-01-10,7.7,18.9,14.9,3.7,2.1,10.0,8.5,100.0,3.9,10.0
AQ_013999,Spain,Malaga,2025-02-18,12.6,22.8,19.5,7.0,1.3,10.0,18.7,100.0,4.5,14.0
AQ_010346,Brazil,Sao Paulo,2025-01-04,43.4,68.1,15.7,6.9,1.6,10.0,-2.4,79.7,1.9,35.0
AQ_015873,China,Shanghai,2025-01-10,36.5,85.7,5.9,6.3,2.6,10.0,33.8,41.7,3.0,34.0
AQ_009056,Russia,Yekaterinburg,2025-02-08,19.4,35.6,10.6,5.8,1.6,20.6,12.4,31.5,6.3,19.0
AQ_010759,Turkey,Gaziantep,2025-01-24,16.6,27.6,44.5,3.9,2.2,19.9,12.9,80.1,7.6,21.0
AQ_000132,Brazil,Teresina,2025-01-30,12.8,31.9,17.7,17.3,1.7,10.0,16.9,58.4,3.1,17.0
AQ_016388,South Africa,Bloemfontein,2025-02-11,20.0,42.2,16.6,8.7,5.5,25.3,26.1,49.8,3.2,22.0
AQ_010682,South Africa,Cape Town,2025-02-13,13.8,24.6,35.4,4.8,3.8,10.0,23.3,59.0,9.6,17.0
AQ_006449,USA,Dallas,2025-01-30,13.0,21.5,20.2,8.5,1.6,17.7,16.7,49.3,2.9,15.0
AQ_007765,UK,Belfast,2025-02-19,9.8,16.7,7.3,6.5,2.2,15.9,12.0,59.8,1.6,10.0
AQ_011370,China,Shenyang,2025-02-16,36.4,84.2,5.0,4.5,5.2,10.8,6.3,100.0,4.3,34.0
AQ_007136,South Africa,Soweto,2025-02-15,10.5,13.2,16.8,10.5,7.7,10.0,19.4,48.8,2.0,12.0
AQ_005189,Canada,Vancouver,2025-02-09,24.4,56.0,9.8,9.0,1.6,20.5,21.8,61.2,6.4,25.0
AQ_005908,UK,Nottingham,2025-01-19,22.9,56.4,36.7,11.1,2.7,10.0,17.6,52.2,4.7,28.0
AQ_010251,South Korea,Seoul,2025-03-04,15.9,32.8,29.8,2.3,1.8,10.0,0.5,54.2,7.1,18.0
AQ_007300,France,Nantes,2025-01-02,49.0,107.0,27.7,9.4,2.4,10.0,16.3,68.6,5.7,47.0
AQ_006694,Australia,Hobart,2025-02-13,5.0,10.5,6.1,14.5,3.6,11.4,23.3,93.0,8.1,8.0
AQ_008106,Turkey,Van,2025-02-20,32.9,45.0,5.0,12.0,2.0,11.9,35.2,71.1,4.7,25.0
AQ_003311,UK,Southampton,2025-02-24,45.2,80.3,5.0,7.2,1.0,10.6,15.0,37.2,6.4,36.0
